customer_id,signup_date,home_store,annual_visits,online_ratio,ltv_estimate,first_purchase_date,last_purchase_date,region,loyalty_member,total_purchases,total_spent,avg_purchase_value,visits_2023,has_escalation,escalation_reason,customer_rating
1851,01-07-2019,YYC NW,9,0,96.64,01-07-2019,01-05-2020,Calgary Nw,FALSE,43,3980.81,89.88,6,Yes,Website Issue,3.4
5366,14-12-2019,ONLINE,15,0,52.96,,,online,TRUE,,7603.41,74.88,,FALSE,none,4.5
1450,18-08-2022,YYC DT,3,0,160.72,18-08-2022,12-11-2023,CALGARY DOWNTOWN,N,8,258.34,37.84,4,0,NONE,4.4
7185,23-03-2021,YYC DT,9,0,361.85,23-03-2021,17-07-2022,CALGARY DOWNTOWN,,,1886.55,,,N,None,3.9
11921,13-01-2022,YYC-NW,6,0,61.68,13-01-2022,11-01-2024,Calg NW,N,16,423.04,30.67,5,FALSE,NONE,4.3
1604,02-06-2021,YYC-dt,2,1.25,532.93,02-06-2021,07-07-2022,Calgary Downtown,FALSE,11,,33.42,2,0,,3.9
7714,17-06-2019,YYC-NW ,18,1.51,64.92,17-06-2019,06-10-2020,Calgary NW  ,0,88,2214.58,25.18,16,FALSE,None,3.8
7183,01-03-2021,YYC-NW,13,0,107.63,01-03-2021,17-09-2023,Calgary NW  ,FALSE,59,5099.01,86.15,14,Y,RUDE STAFF,3.3
11764,13-07-2021,YYC-dt,14,4.09,84.6,13-07-2021,01-10-2024,CALGARY DOWNTOWN,1,51,4636.22,92.27,15,Y,None,4.5
3340,04-05-2019,YYC NW,10,1.07,279.84,04-05-2019,01-01-2024,Calg NW,FALSE,36,2821.21,80.04,10,TRUE,,3.6
5256,06-09-2024,YYC-DT,5,1.96,157.85,06-09-2024,19-12-2024,calgary downtown,Y,3,44.13,48.91,5,TRUE,,4
4339,24-07-2020,YYC-NW,15,1.67,396.83,24-07-2020,15-05-2023,Calg NW,,65,2787.51,39.25,14,No,None,4.3
10252,04-07-2023,YYC-DT,15,1.28,139.83,04-07-2023,16-02-2024,CALGARY DOWNTOWN,N,19,1334.45,69.74,18,0,,4.2
7541,20-11-2021,YYC-SE,13,0.45,282.21,20-11-2021,27-12-2022,Calg SE,Y,42,3826.48,,9,,None,5.1
10332,25-08-2024,YYC DT,12,0,285.69,25-08-2024,22-12-2024,calgary downtown,0,3,116.01,59.92,11,N,None ,2.8
6092,05-11-2023,YYC-dt,5,0,435.04,05-11-2023,15-12-2024,Calg Downtown,TRUE,3,215.2,,4,Y,,3.6
11273,08-02-2022,YYC SE,15,5.01,89.63,08-02-2022,21-12-2023,Calgary SE,FALSE,31,2941.3,,13,FALSE,,3.4
4173,19-12-2021,YYC-DT,10,2.13,58.14,19-12-2021,19-01-2023,Calg Downtown,,,,55.35,9,0,None,4.2
3715,08-11-2022,YYC-SE,,0,116.17,08-11-2022,08-07-2023,Calgary SE,No,13,1290.83,89.99,8,1,Billing Error,2.3
11890,07-06-2019,ONLINE,8,1.74,216.46,07-06-2019,03-04-2024,Online,Yes,,2215.12,61.33,5,FALSE,none,3.7
6477,,YYC-se,5,0.96,314.14,17-05-2020,16-05-2023,Calg SE,N,14,421.55,30.97,4,FALSE,None,3.9
6153,05-11-2024,YYC SE,7,0,24.12,,01-11-2024,Calgary Se,0,2,75.23,77.61,8,1,,
10897,16-09-2024,YYC-NW,9,1.86,410.1,16-09-2024,19-11-2024,Calgary NW  ,FALSE,2,68.17,35.28,8,TRUE,,3.6
1895,15-07-2022,YYC-se,14,1.26,77.78,15-07-2022,25-12-2023,CALGARY SE,FALSE,39,1880.39,50.8,11,TRUE,,3.7
2263,12-04-2020,YYC-DT,13,1.24,191.07,12-04-2020,18-11-2021,Calgary Downtown,Yes,48,2620.61,55.42,8,N,,5
5265,22-08-2020,YYC-DT,7,0,265.75,,16-02-2021,calgary downtown,FALSE,28,1294.14,44.02,6,FALSE,none,
9698,17-03-2023,YYC-SE,4,1.49,128.24,17-03-2023,23-07-2024,Calgary SE  ,N,7,639.65,80.27,,N,None,3.9
7261,26-08-2019,YYC-se,,2.45,96.43,26-08-2019,24-02-2021,Calgary SE  ,1,24,598.03,25.76,5,No,None,4.9
809,02-11-2019,YYC-NW,4,2.5,73.07,02-11-2019,28-12-2024,Calgary NW,No,23,817.84,38.2,7,Y,,2.9
3555,21-12-2019,ONLINE,13,0.12,228.05,21-12-2019,08-08-2024,Online,FALSE,58,3962.74,72.36,16,1,,3.3
10304,20-03-2019,YYC-DT ,15,,140.48,20-03-2019,04-08-2020,CALGARY DOWNTOWN,No,,5816.08,82.5,12,FALSE,,3
8841,10-12-2023,YYC-DT,17,3.05,194.06,,,Calgary Downtown  ,0,16,1327.08,90.47,18,N,None,3.9
7684,05-12-2020,YYC DT,2,1.34,91.51,05-12-2020,01-03-2024,Calgary Downtown  ,FALSE,7,674.91,82.52,1,FALSE,,4
4812,29-01-2022,YYC-nw,9,0,91.45,29-01-2022,10-07-2023,Calg NW,FALSE,23,867.94,38.02,,N,None ,3.9
10835,27-06-2024,YYC-SE,20,0,157.99,27-06-2024,,Calgary SE  ,No,,483.44,55.88,11,,,3.8
5640,26-08-2021,YYC DT,1,0,267.59,26-08-2021,23-06-2023,Calgary Downtown,1,5,373.03,74.06,1,FALSE,,5.1
7282,03-10-2023,YYC-NW,5,2,181.59,03-10-2023,14-10-2024,calgary nw,No,7,514.63,85.09,2,FALSE,none,4.8
8592,20-04-2020,YYC-NW,5,0.79,295.77,20-04-2020,14-09-2024,calgary nw,TRUE,26,1315.67,53.2,6,,,4.9
4269,20-02-2019,YYC-NW,9,0,214.58,20-02-2019,23-10-2021,Calgary NW,FALSE,50,4019.33,75.72,9,FALSE,NONE,4
9300,06-06-2024,YYC-NW,4,2.88,318.75,06-06-2024,13-12-2024,Calgary NW,,0,90.97,86.97,4,TRUE,,3.1
1467,11-05-2023,YYC-DT,17,3.26,189.95,11-05-2023,23-12-2023,Calgary Downtown  ,1,26,1115.93,45.46,18,FALSE,None,
3962,27-08-2022,YYC-DT,10,0,415.54,27-08-2022,25-06-2023,calgary downtown,Y,21,1832.12,,10,FALSE,none,4.3
9555,23-04-2024,YYC-SE,10,0,143.42,23-04-2024,28-11-2024,Calgary SE  ,TRUE,4,327.26,64.64,9,0,None,4.5
1234,18-05-2022,YYC-DT,20,1.98,171.17,18-05-2022,19-12-2024,Calgary Downtown,,50,4617.11,91.37,,TRUE,,3.7
9281,16-12-2022,YYC-DT ,15,2.09,49.43,16-12-2022,25-12-2024,Calgary Downtown,No,25,1996.79,,12,0,NONE,4.2
5944,18-02-2022,YYC NW,18,0.33,143.7,18-02-2022,29-03-2023,Calg NW,,53,,34.19,20,1,None,4.2
5241,14-05-2023,YYC-nw,12,0.96,296.93,14-05-2023,,Calgary NW  ,No,18,879.96,50.72,14,,None ,4.3
11601,15-05-2024,YYC-NW,17,2.65,149.62,15-05-2024,16-11-2024,Calg NW,0,9,274.03,29.38,13,Yes,Late Delivery,2.7
968,14-03-2021,ONLINE,3,0,140.56,14-03-2021,16-02-2023,online,,12,538.51,43.38,2,No,None ,3.7
6799,,YYC-SE,7,0.14,73.76,13-09-2020,17-05-2024,Calgary SE,N,35,2333.81,66.06,9,1,BILLING ERROR,3.8
11264,05-03-2022,YYC NW,6,2.47,107.91,05-03-2022,26-12-2022,Calg NW,FALSE,14,1000.01,70.7,6,,,3.8
6800,16-09-2024,YYC-DT,12,0,106.14,16-09-2024,10-08-2024,Calgary Downtown,,4,266.42,90.73,13,Yes,,2.7
5525,12-12-2023,YYC DT,17,0,335.68,12-12-2023,27-12-2024,calgary downtown,N,14,961.53,75.94,10,FALSE,None ,3.2
7505,27-06-2024,yyc-dt,13,0,43.29,27-06-2024,26-10-2024,CALGARY DOWNTOWN,No,4,403.65,79.71,9,0,,4.2
2203,,YYC NW,,0,56.07,18-07-2020,13-10-2021,Calg NW,1,76,6957.69,91.33,23,N,,4.1
9337,21-04-2019,YYC-DT ,7,0,162.82,21-04-2019,30-10-2024,calgary downtown,No,27,771.39,30.47,5,,None ,3.5
1952,27-09-2021,YYC-DT,17,0.06,242.84,27-09-2021,,Calgary Downtown,TRUE,60,2206.63,37.22,19,,,4.7
5672,31-08-2020,YYC-DT ,13,0,166.06,31-08-2020,07-04-2023,Calgary Downtown  ,FALSE,,1259.74,,9,FALSE,NONE,3.9
4398,20-08-2022,YYC-DT ,17,1.77,130.36,20-08-2022,25-09-2024,Calgary Downtown,,32,2431.17,71.36,15,,,4.6
5516,12-01-2020,YYC-DT,11,0.94,25.54,12-01-2020,05-02-2023,Calg Downtown,,51,2790.42,55.5,12,FALSE,None ,4.3
10859,04-02-2019,YYC-DT ,1,0.6,296.44,04-02-2019,28-07-2019,CALGARY DOWNTOWN,No,11,378.05,35.26,1,,None ,4
4926,09-04-2021,YYC-NW,6,0.14,327.57,,09-04-2022,Calgary NW,No,16,478.15,26.51,3,FALSE,,3.7
5204,06-09-2020,YYC-NW,11,3.25,293.29,06-09-2020,26-04-2024,Calg NW,0,37,,62.5,8,Y,RudeStaff,2.7
9683,23-01-2021,YYC-DT,11,1.6,223.83,23-01-2021,30-12-2021,calgary downtown,FALSE,41,3239.79,73.75,4,TRUE,None,2.8
3553,17-10-2024,YYC-nw,5,0.69,31.93,17-10-2024,17-03-2024,Calg NW,No,1,73.55,72.32,5,N,,4
1770,03-02-2021,YYC-DT,11,0.29,183.87,03-02-2021,29-07-2023,CALGARY DOWNTOWN,FALSE,24,627.65,26.33,10,No,,3.6
464,29-06-2020,yyc-se,10,0,101.43,29-06-2020,10-11-2024,CALGARY SE,0,35,1885.12,50.66,5,0,None,4.7
6044,29-02-2020,YYC-SE,13,0,181,29-02-2020,28-11-2021,CALGARY SE,No,62,4921.66,79.32,12,,NONE,3.6
8961,11-05-2019,YYC-NW,7,0,77.44,11-05-2019,13-04-2023,Calgary Nw,FALSE,,3114.64,82.66,5,Yes,billing error,3.3
8011,,yyc-dt,18,0,75.94,08-02-2020,21-04-2022,Calgary Downtown,0,,3907.11,65.19,13,FALSE,None,3.7
11297,25-03-2020,YYC-NW ,3,1.33,119.68,25-03-2020,24-12-2024,Calg NW,0,12,374.01,26.51,2,No,,3.8
4949,19-05-2024,YYC-DT,10,0.21,169.46,19-05-2024,21-08-2024,Calgary Downtown  ,FALSE,5,520.6,86.48,4,Y,LATE DELIVERY,3
6554,03-09-2023,YYC-DT,21,1.2,252.87,03-09-2023,30-05-2024,CALGARY DOWNTOWN,FALSE,18,520.45,31.35,17,N,none,4
4332,07-04-2021,YYC-NW,18,1.2,352.55,07-04-2021,11-01-2024,Calgary Nw,FALSE,59,5527.8,93.24,17,FALSE,None ,4.1
6371,26-11-2022,YYC-DT,9,0,171.38,26-11-2022,28-07-2023,Calg Downtown,FALSE,14,458.57,29.09,7,0,None,4.2
4551,25-04-2021,YYC SE,11,0,40.97,25-04-2021,16-07-2024,calgary se,Y,45,2423.17,53.18,6,FALSE,None ,5
8981,09-08-2024,YYC-NW,8,,100.74,09-08-2024,09-12-2024,Calgary Nw,0,4,126.71,66.11,,FALSE,None,3.9
6439,14-08-2024,YYC-DT,16,,233.98,14-08-2024,15-11-2024,CALGARY DOWNTOWN,0,3,745.59,82.27,18,TRUE,Late Delivery ,3.4
5987,,yyc-nw,10,1.85,116.87,26-02-2022,19-06-2022,Calgary NW,FALSE,27,2182.79,84.83,11,0,NONE,4.1
4946,02-09-2020,yyc-dt,6,3.67,103.7,02-09-2020,14-05-2023,CALGARY DOWNTOWN,0,22,590.86,,6,N,None,4.3
786,,YYC-SE,6,,231.32,30-04-2019,26-11-2022,Calgary Se,0,26,1461.6,53.3,2,FALSE,None,3.8
1884,23-08-2021,YYC-SE ,5,0,21.67,23-08-2021,12-07-2023,CALGARY SE,FALSE,19,654.35,34.23,5,0,None,
8563,11-09-2020,YYC-DT ,16,0.05,28.26,11-09-2020,09-02-2024,Calg Downtown,Y,70,1724.42,22.22,17,0,,4.5
6610,29-06-2021,YYC SE,15,0,41.5,29-06-2021,23-04-2024,calgary se,FALSE,34,1587.22,47.63,,TRUE,LateDelivery,3.6
2347,07-11-2024,YYC DT,13,,34.92,07-11-2024,,Calg Downtown,N,4,179.6,43.99,14,Yes,,3.9
186,,YYC-DT ,19,0.4,96.8,23-11-2023,30-04-2024,Calgary Downtown,0,22,1652.17,76.87,20,N,none,4
10564,02-06-2023,YYC-DT,7,0,51.16,02-06-2023,10-05-2024,CALGARY DOWNTOWN,No,9,1005.23,94.51,7,0,,
7007,09-07-2022,YYC-NW ,20,0.46,114.95,09-07-2022,21-09-2024,calgary nw,FALSE,39,3248.12,82.12,10,FALSE,NONE,4.5
3868,20-10-2020,YYC-NW,,0,181.38,20-10-2020,01-03-2023,calgary nw,FALSE,16,801.76,52.56,4,No,,4
556,06-10-2020,YYC-se,9,0,255.93,06-10-2020,19-11-2021,CALGARY SE,No,35,1636.51,44.3,9,N,None,4.1
5166,19-08-2020,YYC-dt,4,0,171.22,19-08-2020,,Calgary Downtown  ,0,17,1255.53,69.6,5,0,none,
5409,23-07-2020,YYC-DT,9,0.64,49.95,23-07-2020,29-09-2021,Calgary Downtown,FALSE,30,,57.74,9,TRUE,Rude Staff ,2.9
6403,30-05-2022,YYC NW,,,99.11,30-05-2022,,Calg NW,N,,928.06,68.32,3,FALSE,NONE,4.7
9439,11-04-2019,YYC-NW,7,,118.46,11-04-2019,23-09-2021,Calgary Nw,0,42,1741.04,,5,FALSE,None,4.1
8534,21-02-2023,ONLINE,0,0,56.14,21-02-2023,05-10-2024,Online,No,4,172.53,59.15,3,1,Damaged Book ,3.4
8644,08-01-2023,YYC-nw,9,0,108.21,08-01-2023,02-06-2024,Calg NW,FALSE,16,909.91,57.45,5,FALSE,None ,4
6402,05-03-2020,yyc-dt,6,1.66,142.23,05-03-2020,15-10-2020,Calgary Downtown  ,N,25,1223.96,48.78,5,N,None,
10126,03-03-2021,YYC-SE,3,0,123.76,03-03-2021,17-09-2022,Calgary SE  ,No,11,950.01,94.47,2,TRUE,Website Issue,3.8
449,23-02-2022,YYC-SE,20,0.32,97.01,23-02-2022,14-08-2023,Calg SE,,45,2354,51.93,17,0,NONE,3.6
80,03-02-2021,YYC-DT,6,0,118.7,03-02-2021,19-04-2022,Calgary Downtown,No,31,1842.58,63.84,9,FALSE,None,3.9
4678,07-07-2019,ONLINE,20,3.12,126.65,07-07-2019,24-11-2024,Online  ,TRUE,106,5125.02,44.96,,FALSE,None,4
8146,19-04-2020,ONLINE,6,3.17,41.85,,04-12-2023,Online,Yes,,,94.51,4,TRUE,Billing Error,4.4
3158,26-02-2020,YYC-NW,4,0,176.78,26-02-2020,01-11-2022,Calgary NW  ,TRUE,9,366.1,37.16,0,FALSE,,4
6594,09-04-2024,YYC-SE,20,0,40.71,09-04-2024,24-11-2024,calgary se,No,10,323.8,22.73,20,FALSE,None,3.5
731,10-03-2022,YYC-NW,11,3.72,16.15,10-03-2022,24-09-2022,CALGARY NW,FALSE,31,2551.7,81.25,8,0,,4
3206,10-10-2021,YYC-NW ,13,3.19,71.72,10-10-2021,12-08-2022,CALGARY NW,No,35,1128.95,32.17,15,Y,Website Issue,
6413,02-01-2021,YYC-SE,3,0,110.2,02-01-2021,05-05-2022,CALGARY SE,TRUE,10,699.61,55.16,4,0,none,
3552,26-07-2020,YYC SE,11,0,30.36,26-07-2020,24-03-2023,CALGARY SE,N,,2058.46,50.1,8,0,none,3.8
5570,02-09-2022,yyc-dt,7,2.79,34.97,02-09-2022,20-06-2024,Calgary Downtown,FALSE,11,388.33,31.61,4,FALSE,NONE,4.3
11445,22-03-2024,YYC-SE,,1.97,70.29,22-03-2024,14-07-2024,calgary se,TRUE,1,31.12,30.73,2,FALSE,,4.6
8799,11-03-2022,YYC-dt,15,0.76,373.35,11-03-2022,25-04-2024,Calgary Downtown  ,TRUE,45,3942.88,87.6,8,0,,
6482,07-04-2019,YYC-DT,15,0,36.03,07-04-2019,02-07-2023,Calgary Downtown,FALSE,92,2473.3,23.66,9,FALSE,,3.7
8133,28-11-2019,YYC-DT ,2,0,153.98,28-11-2019,12-02-2024,Calg Downtown,N,19,1500.39,83.37,5,1,LATE DELIVERY,3.5
6925,,YYC-NW ,6,0.8,120.76,24-05-2022,19-12-2022,Calgary Nw,Yes,18,785.04,45.24,6,FALSE,,5.4
3003,25-11-2020,YYC-NW,3,0.54,225.86,25-11-2020,04-11-2022,CALGARY NW,FALSE,12,951.98,77.33,4,1,WEBSITE ISSUE,3.3
1782,29-04-2024,YYC-SE ,3,0,109.97,29-04-2024,25-09-2024,Calgary Se,No,1,62.22,26.98,,0,None,
922,24-10-2024,YYC DT,4,1.38,179.97,24-10-2024,08-11-2024,Calgary Downtown  ,FALSE,0,52.41,53.41,3,TRUE,None,
311,,YYC DT,18,2.18,341.4,30-06-2023,,Calgary Downtown  ,TRUE,19,1748.59,93.73,13,FALSE,None,4.3
634,31-10-2023,ONLINE,15,0,275.74,31-10-2023,,Online  ,FALSE,16,740.43,,13,,none,
222,12-08-2024,yyc-nw,9,0,160.29,12-08-2024,20-11-2024,calgary nw,FALSE,2,204.05,65.82,5,Y,Rude Staff,4
6894,22-02-2020,YYC SE,7,1,96.92,22-02-2020,24-05-2021,Calgary SE  ,TRUE,40,2487.7,65.39,9,FALSE,None,4.5
5668,12-04-2019,yyc-dt,15,,156.14,12-04-2019,30-08-2019,Calg Downtown,FALSE,73,6078.85,85.13,9,FALSE,None,3.4
6776,07-02-2020,YYC NW,12,0,52.76,07-02-2020,12-10-2021,Calg NW,N,56,3021.28,50.33,14,,,4.4
1676,19-05-2021,ONLINE,19,0,104.18,19-05-2021,04-04-2023,Online,No,62,2421.69,39.95,14,No,,3.9
7655,30-10-2020,YYC-DT,,0.96,97.36,30-10-2020,29-11-2023,Calgary Downtown,Y,,3098.16,88.01,6,No,none,4.7
1935,18-04-2023,YYC-DT,7,0,262.49,18-04-2023,13-08-2023,Calgary Downtown,1,9,575.07,61.2,3,,None,4.6
10063,17-01-2021,YYC-dt,17,2.36,98.05,17-01-2021,21-07-2023,Calgary Downtown,N,57,2951.58,50.46,10,TRUE,,3.1
3413,06-10-2024,YYC-nw,8,0.38,98.11,06-10-2024,27-07-2024,CALGARY NW,,1,51,31.43,8,TRUE,Billing Error ,2.3
4014,06-10-2023,YYC-DT,17,,191.5,,,CALGARY DOWNTOWN,No,14,801.06,53.15,9,Y,,4
2973,11-11-2019,YYC-DT,19,0,150.81,11-11-2019,27-06-2020,Calgary Downtown  ,N,,2012.04,26.65,10,Y,BILLING ERROR,3.3
9786,16-02-2023,ONLINE,12,0.55,100.44,16-02-2023,08-08-2023,Online,N,20,1516.71,,13,No,,4.2
1650,03-07-2019,YYC-DT,15,2.37,42.2,03-07-2019,07-09-2024,calgary downtown,,68,,45.71,10,FALSE,none,4
1533,08-06-2020,YYC NW,8,0,96.18,08-06-2020,04-03-2022,Calgary NW,FALSE,25,1003.77,39.58,5,N,None,4
10777,17-05-2022,yyc-se,,0.96,159.15,17-05-2022,15-12-2022,calgary se,No,13,1032.82,72.78,4,TRUE,BILLING ERROR,3.5
10931,,YYC-DT,5,2.46,248.71,06-03-2021,11-04-2024,calgary downtown,No,24,2091.31,91.11,5,FALSE,NONE,4.5
11390,27-04-2023,ONLINE,13,0,73.8,27-04-2023,14-10-2023,online,FALSE,19,772.1,40.25,8,Yes,,3.3
5832,01-07-2021,YYC-dt,17,0,275.94,01-07-2021,28-10-2023,Calgary Downtown  ,0,61,2758.96,48.22,21,N,None,4.1
10398,13-01-2024,YYC SE,20,,65.44,,16-11-2024,Calgary SE  ,1,11,699.99,58.89,15,FALSE,none,4.7
169,16-04-2019,YYC-DT,7,0,41.11,16-04-2019,12-04-2023,Calgary Downtown  ,Yes,38,1508.29,42.42,8,No,None,4.9
3046,23-10-2024,YYC NW,5,0,145.07,23-10-2024,17-03-2024,CALGARY NW,N,2,58.58,59.26,6,FALSE,NONE,3.7
5708,03-03-2022,ONLINE ,6,1.48,76.31,,23-10-2024,Online,1,18,1703.52,95.78,5,N,None,3.6
8824,08-05-2020,YYC-dt,8,0,158.71,08-05-2020,,calgary downtown,No,27,837.57,32.35,7,FALSE,None,3.4
9167,02-02-2021,YYC-NW,6,0,33.07,02-02-2021,10-09-2023,CALGARY NW,0,25,,42,7,N,NONE,3.3
170,02-12-2022,YYC-DT ,11,3.06,335.16,02-12-2022,07-02-2024,Calgary Downtown  ,No,16,1032.47,68.72,5,FALSE,None,4
5185,,yyc-se,2,2.28,50.59,06-07-2020,26-10-2023,Calg SE,FALSE,10,,,3,TRUE,LateDelivery,3.8
3498,11-03-2019,ONLINE,18,0,240.1,,,Online,No,,,79.57,13,FALSE,None,4.6
10784,19-07-2021,YYC-SE,2,0,346.35,19-07-2021,06-04-2022,Calgary Se,N,10,623.54,55.11,3,Yes,,3.5
1293,07-10-2022,YYC-DT,15,0,99.91,,03-12-2024,CALGARY DOWNTOWN,N,24,1100.01,42.72,14,No,None,4.4
8445,,YYC-DT,1,0,115.63,18-12-2022,,Calgary Downtown,,2,133.95,45.23,1,FALSE,none,4.2
8401,23-11-2022,YYC-SE,4,0,34.98,23-11-2022,25-04-2024,Calg SE,FALSE,2,192.58,48.57,1,No,none,4
8059,31-12-2020,YYC-nw,18,0.35,171.46,31-12-2020,17-07-2024,Calgary NW,No,79,3562.83,44.73,14,No,None ,4
4731,30-10-2024,YYC SE,10,2.06,200.13,30-10-2024,09-06-2024,Calgary SE  ,TRUE,1,57.39,29.21,11,FALSE,NONE,4.1
7381,30-04-2021,YYC-se,13,0.66,197.88,30-04-2021,21-02-2023,Calgary SE  ,1,39,1138.69,52.57,12,,NONE,4.4
93,03-02-2021,YYC-DT ,,0,124.49,03-02-2021,18-05-2023,calgary downtown,N,72,4199.17,57.56,,0,None ,
7744,07-01-2024,YYC SE,18,0,161.26,07-01-2024,23-10-2024,CALGARY SE,FALSE,15,1282.36,79.16,12,,None,4
8225,15-08-2019,yyc-dt,13,2.96,170.9,15-08-2019,22-02-2020,Calgary Downtown,TRUE,71,3872.47,54.07,8,N,NONE,4.9
7608,10-08-2022,yyc-se,1,0,79.81,10-08-2022,09-07-2024,Calgary SE,FALSE,2,80.73,26.04,3,N,None ,3.6
6226,17-08-2023,YYC-SE,9,0,263.32,17-08-2023,11-04-2024,Calgary SE,FALSE,10,916.1,80.32,4,FALSE,None,4.1
4694,12-05-2020,YYC-SE ,19,0.88,196.91,12-05-2020,24-01-2021,Calgary Se,FALSE,65,3348.39,53.06,20,,NONE,3.6
8549,07-11-2023,yyc-dt,,0.76,48.2,07-11-2023,02-07-2024,CALGARY DOWNTOWN,No,5,276.42,41.38,7,0,None,3.9
6814,20-01-2021,YYC-dt,19,0,84.99,20-01-2021,13-09-2023,CALGARY DOWNTOWN,FALSE,80,2917.47,35.58,12,TRUE,late delivery,3
6491,12-01-2019,ONLINE,19,2.44,344.94,12-01-2019,01-01-2023,Online  ,TRUE,111,6260.23,56.92,16,TRUE,damaged book,3.5
6806,,YYC-NW,9,0,61.85,30-04-2019,08-01-2020,calgary nw,,,2783.04,50.88,10,,None,
11088,07-11-2023,YYC-se,,0,101.9,07-11-2023,03-04-2024,Calg SE,0,2,128.91,42.87,3,FALSE,NONE,4.2
9945,16-01-2022,ONLINE,13,0.46,72.34,16-01-2022,11-09-2023,Online,Y,29,1998.35,62.38,6,0,,4.9
11453,16-04-2023,yyc-dt,20,0,88.82,,23-12-2023,Calgary Downtown,0,,1533.7,48.71,13,FALSE,NONE,4.1
3741,,YYC-SE,16,1.24,143.28,16-05-2020,29-05-2023,CALGARY SE,FALSE,73,3361.8,48.1,10,Yes,billing error,4.3
1678,25-06-2024,YYC NW,18,0,174.44,25-06-2024,21-11-2024,Calg NW,,10,839.35,92.4,15,0,none,
11510,27-06-2020,YYC NW,10,0,43.9,,19-11-2020,Calg NW,No,40,1536.25,37.32,8,FALSE,None,
4344,12-01-2022,YYC DT,8,0,421.3,12-01-2022,26-02-2024,Calgary Downtown,0,,2027.99,,7,0,none,4.4
10800,06-06-2022,YYC-dt,9,0,53.82,06-06-2022,29-05-2024,Calgary Downtown,FALSE,21,933.73,41.87,7,FALSE,None ,4.7
5,12-02-2024,YYC-NW,1,0,179.24,12-02-2024,,CALGARY NW,N,1,31.44,39.37,1,0,NONE,3.2
1616,12-03-2022,YYC-NW,4,2.26,155.36,12-03-2022,19-12-2024,calgary nw,FALSE,9,459.37,50.01,6,FALSE,,4.5
423,27-05-2020,YYC-NW ,16,0,126.67,27-05-2020,25-01-2021,Calg NW,TRUE,54,2358.65,44.24,14,N,None ,
3217,25-12-2020,YYC SE,12,0,153.57,25-12-2020,03-09-2022,Calgary SE,N,37,2263.59,,16,FALSE,NONE,4.3
11106,,YYC-NW,7,0.32,68.05,18-10-2020,19-10-2023,calgary nw,FALSE,,,85.91,3,0,,3.4
6381,12-09-2019,YYC-NW,18,0,32.52,12-09-2019,03-07-2024,Calgary Nw,No,79,4781.89,58.14,16,,,3.3
3043,26-07-2020,YYC NW,11,0.78,221.52,26-07-2020,05-08-2022,Calgary NW,Yes,45,2717.71,59.66,7,N,None,
8839,09-10-2019,YYC-DT,3,0,124.03,,16-09-2021,CALGARY DOWNTOWN,FALSE,21,1678.14,81.51,5,,,4.3
7649,05-02-2023,yyc-dt,2,0,81.89,05-02-2023,01-06-2024,Calgary Downtown,Y,6,240.81,39.07,3,FALSE,None,4.7
1544,04-07-2020,YYC-se,,0,67.01,04-07-2020,09-08-2023,CALGARY SE,FALSE,41,3518.92,85.21,11,TRUE,WEBSITE ISSUE,3.1
5959,18-09-2019,YYC-SE,11,0,139.33,18-09-2019,20-04-2021,CALGARY SE,TRUE,53,1793.72,37.29,12,1,RudeStaff,
6777,27-07-2021,YYC-DT,15,0,139.13,27-07-2021,11-09-2023,CALGARY DOWNTOWN,0,48,2456.49,47.66,16,N,None,3.8
5078,,YYC-SE,7,1.11,41.82,12-05-2023,22-10-2024,Calgary Se,FALSE,10,929.79,92.7,8,TRUE,,3.5
2383,19-03-2021,YYC-SE,18,0,39.06,19-03-2021,17-05-2023,Calgary SE,TRUE,65,,73.65,,N,none,4.7
6820,21-11-2021,yyc-se,5,0.06,217.26,21-11-2021,12-06-2022,Calgary Se,FALSE,11,976.18,89.08,3,0,None,3.4
2948,19-10-2023,YYC DT,,,29.76,19-10-2023,21-08-2024,calgary downtown,FALSE,12,362.53,34.97,13,FALSE,None ,3.7
351,05-06-2019,YYC DT,18,0,248.68,05-06-2019,,Calg Downtown,FALSE,71,2674.22,36.34,12,No,none,3.9
6889,05-08-2021,YYC SE,19,2.95,53.92,05-08-2021,07-04-2024,calgary se,Yes,,5091.95,76.99,10,FALSE,None,4.6
9310,,YYC-NW,12,2.45,163.1,,13-04-2021,calgary nw,No,,2991.87,59.62,8,FALSE,None,3.9
6775,10-03-2023,YYC DT,14,0,351.97,10-03-2023,28-09-2023,Calg Downtown,0,24,825.7,36.35,13,N,,4.2
1854,24-07-2022,yyc-dt,6,0,82.53,24-07-2022,10-04-2023,Calgary Downtown  ,N,7,456.19,56.31,5,1,LATE DELIVERY,3.4
7169,24-05-2021,YYC-NW ,4,0.6,106.02,24-05-2021,19-11-2022,Calgary Nw,N,11,782.68,72.94,3,FALSE,none,4.1
9980,25-07-2020,YYC-DT ,18,0,81.41,25-07-2020,20-05-2022,Calgary Downtown  ,FALSE,85,5495.04,,15,FALSE,NONE,3.2
8863,23-07-2023,yyc-dt,20,1.42,102.82,23-07-2023,19-02-2024,CALGARY DOWNTOWN,1,25,737.33,30.82,12,FALSE,,4.6
10326,25-03-2022,YYC-NW,9,0,129.63,25-03-2022,12-11-2024,CALGARY NW,No,17,1147.62,,7,FALSE,,4.6
